lesson_gap,kg_proximity,difficulty_fit,duration_fit,style_type_fit,prereq_readiness,rule_score,content_score,tag_overlap,tfidf_lesson_sim,graph_score,gnn_style_affinity,kg_resource_centrality,risk_score,engagement_norm,performance_norm,attendance_ratio,gpa_norm,prior_score,time_budget,interaction_density_norm,submission_delay,forum_activity,n_gap_norm,quiz_gap,assessment_gap,resource_appetite,ability,res_duration_norm,res_difficulty,res_is_video,res_is_lab,res_is_pdf,res_prereq_count,res_lesson_size,student_id
0.04177386993102877,0.043408476226157254,0.022057612600692215,0.009094483524215146,0.001842746842679072,0.07584002866864123,0.20536695468241498,0.02008928457562321,0.004129209494136745,0.030908956538533927,0.0033612586923916,0.00018424749465397537,0.001853489909085615,-0.0029739126373866504,0.00016624102648250033,0.0008033137322411702,0.0004510465625183182,-0.00043971753740269716,0.0,0.0005712376119320366,0.0008185632596920763,0.0005570158463478434,-4.280299725243151e-05,0.0006266422903777203,0.0011529883807134802,-0.00033444253686054133,2.9454804724671214e-05,-0.00019590064462983575,0.002987175218316207,0.008439131678397932,0.0,-7.264842384410971e-05,0.0,0.001022380142503576,0.004491434101608816,ST1011
0.04197580031111692,0.043408476226157254,0.021083298568788603,0.01858491097813459,0.0021742742257922247,0.07523374556481346,0.1830792675408561,0.01751350805713257,0.0007833658412688612,0.026809044723912583,0.006373321827569698,7.089033293663504e-05,0.0019993336490342225,-0.0020767454260518475,0.00034306488579454174,0.0006197084770456622,-0.0004222982885166063,0.00029659297909468264,0.0,-0.015181616949527568,-0.0009070691211678745,0.0006560102688323774,0.0006172410040847121,0.0006547427454061974,0.0008247767757289203,0.0004074990647545341,0.00011276663597887613,-0.0001313830392590052,0.006870834474503344,0.0084802774484425,0.0,0.001721016783047403,0.00016463643460082485,0.0009211873185234804,0.004021417920056157,ST1012
0.041366582132191916,0.043408476226157254,0.016841201538780406,0.005154504602496129,0.002757710496968604,-0.049930553348758074,0.1518542962057528,0.01195224550800736,0.001308166346116543,0.01822904038522253,-0.003983279202933344,-0.0036384607947806393,0.001765273185509912,-0.0043485290237808135,-0.0008092672704480997,0.000376193181031141,0.001775882610101627,-0.0005044467471513265,-0.00020205892638013514,0.0006900385969819001,-7.420671937311047e-05,-0.0008632614760778207,0.00029583910471498494,0.0,-0.0004527089407821286,3.218280795755318e-05,-0.000711510267875108,-0.000672141204836156,0.002618256185661725,0.12271379427162266,0.0048815463875134845,-0.00013780999632775751,0.001318705005895277,0.00016586572816398404,-0.0021730935926267303,ST1013
0.04197580031111692,0.043408476226157254,0.020693749232054675,0.01868981627117994,0.0021329024056945477,0.07537198171645831,0.17198310181889823,0.0072916933207509025,-9.278972937777252e-05,0.022264369725606248,0.000275307161057172,-0.00028724586668180975,0.0004065446985362658,-0.0021000127799737944,0.0003308416371353868,-0.0004759297437098424,-0.00027232660736855897,-0.00014814675616337385,-6.368460525059127e-05,-0.019677579006366075,-0.0002719498554991378,0.0003178371747854665,-0.000607054214883428,0.0011751189556617702,0.0001348786002608389,0.000564126962613811,-0.0010462488199892473,0.0013308491025412338,0.007813686231077413,0.008243414112873403,0.0,0.0017201322969938775,0.0006507828505301405,0.000787436766542704,0.0033424320626971636,ST1014
0.04177386993102877,0.043408476226157254,0.02165493683888009,0.00981896475249921,0.0026328290708291678,0.07522095552218469,0.16553571098601666,0.01619077176086823,0.0023346602267596307,0.022616730684219547,0.002333046443955701,0.004349677968701672,-7.839118528643657e-05,-0.002328214932005375,0.00029206251951012583,0.0007031623142988219,0.00047019507609672844,0.0007554707296706951,8.066040418211714e-05,0.001964583834484067,0.00047669264770702514,-9.433757755846358e-05,-0.00031522444422780484,0.0013228404770765075,0.0007861843852622957,0.0005045547716128065,-0.00029863036946470403,0.0012467761712800648,0.0029807868149875722,0.007924948614012634,0.0,-0.00012260750913273378,0.0,0.0005414667313642485,0.0021046818786966733,ST1015
0.04177386993102877,0.043408476226157254,0.03240523692693741,0.011945361058628624,0.0017166301501873734,0.07737529260757958,0.1547068027775735,0.014091053085715398,0.0009500591320388173,0.019898310421796905,-0.002433767351954277,0.003409036137340698,0.0010797228732245343,-0.003143498367019954,1.1770465356053527e-06,-1.8251955275023163e-05,-0.0010844614563179716,-0.00011101813184935577,3.213774293688854e-05,0.002183679258522781,0.0002767025121195653,-5.5967334890737565e-05,0.00011302916539228355,0.0008764923029670367,-0.0005937392885519593,0.0004236632520020741,-0.00023945160879235654,0.005224495340271529,-0.009007813306324561,0.0051841514964868956,-0.0004943936127723228,-0.00018776908161638158,-0.0001058894541977566,-0.004105806857897062,0.0007233013379367366,ST1016
0.04177386993102877,0.043408476226157254,0.021583767126947106,0.007952169880443033,0.002364676940671013,0.08030518682272675,0.19176128198285414,-0.0013428740524579611,-0.0018425170143578837,0.012403444189178457,0.009833114797252674,0.0026525884474313264,-7.484992152094648e-05,-0.0035751909629571483,-0.0003762800129587881,-0.0010615445368377895,0.0003642169222502449,-0.0006039272749933948,-0.0001733510339614411,0.001299622273093321,-0.0009233184235773583,0.0006828097824708269,-0.0006807297560930973,0.0005243563798762644,-0.0009165511746737732,0.00014713724417850994,-0.0005460031174762701,0.0011008408411979152,0.002603059213573199,0.01065058420439197,0.0,-0.00023493463811969525,-0.00080308976100916,0.0005444555607454907,-0.0034133701404238962,ST1017
0.04177386993102877,0.043408476226157254,0.02267496470141824,0.008478854750628873,0.001331692311735875,0.0751766893260856,0.23829718733235788,0.007987765465002484,0.001108080437427226,0.021701775443128336,0.00031465777217892484,0.00036451192998205163,0.001000917623045265,0.013925513164139,0.00022518484117671465,0.0008915728290556515,9.435236662678506e-05,0.000579428832523107,0.0005787172111550059,0.0007901311667160723,0.0011053285174044843,0.00042387042781893373,0.0001727047167064561,-0.000857206142635537,-0.0003852769154717641,-0.00038464591762559733,3.8056641232415097e-05,0.0014626851313493212,0.0027599061478928736,0.007829767837224583,0.0,-7.264842384410971e-05,5.07225441271373e-05,0.0004955136313581799,0.0017424325191970134,ST1018
0.04177386993102877,0.043408476226157254,0.025598450161150293,0.008634349225871632,0.0017637393343593539,0.07481770307573092,0.2117194447165255,0.021050201542136257,0.0017213506146373373,0.032564669556457884,-0.0027981287690834774,0.0025886794676031047,-0.00011469855201812005,0.013706568890004836,0.00019235660327755275,1.8751345199134614e-05,0.0011114491909795076,8.791175016056105e-05,7.567947161617461e-05,0.0010185299762373358,0.00020524616938417066,-0.00027898436758931383,-0.00013139864016571413,0.0004062376594540754,-0.0009043941536303572,9.085798815959126e-05,-7.683909207367723e-05,0.003935167470777091,0.00318596421543058,-0.0005533198922129223,0.0,-7.264842384410971e-05,-2.8307307326701606e-05,0.00043883802832006747,0.002100827371839674,ST1019
0.04177386993102877,0.043408476226157254,0.03696085528464928,0.014753940997701982,-0.00382731832929989,0.07609188306830483,0.1341846975569269,0.003947226055401975,0.0002913959113410777,0.017670409533106404,-0.003209696181904972,-0.0017358393771871598,-0.00041099969006369786,-0.0024333267741361536,-3.524321756483782e-05,-0.0007188767163167863,-0.0010237944097090173,0.0003785042045788455,-6.857531707139441e-05,0.0025654652918116203,-0.0002909754941168963,0.00019809334548668794,0.0002797563963449717,-0.0008287379276503259,0.0008711920645993718,0.0001011854244360021,-0.000529034443455108,0.006383272063929384,-0.00961860775603252,0.006918815376686636,-0.0006694432745742712,-0.00029714095035111675,-0.0002763282444303804,-0.004788591982674616,-4.5210250694311345e-06,ST1020
0.04177386993102877,0.043408476226157254,-0.09831295907729203,0.011103802864053797,5.820662855077006e-05,0.07713536640658197,0.19267165494595767,0.022438089419435883,-0.0006673929765483684,0.035430664057247,0.00020695565474142228,-6.0669698042398696e-05,-0.0002864735037405061,-0.00017135513353904477,0.0004658239618816557,-0.0008790785390549398,-0.0002541382805611336,-0.002424846796587645,0.0,0.0002928918963701278,0.0009077611409408538,6.760897470288791e-05,3.444976501734849e-05,0.0007469518576870373,-0.0007167427215443894,-0.00018110021789094033,3.9097384031137255e-05,0.00022758453139076258,0.0026384716533589376,-0.0013840881297691766,0.0,-7.264842384410971e-05,0.0,0.0009211082811925024,0.0025173446166624584,ST1021
0.041366582132191916,0.043521777986984644,-0.07727999648884488,0.007927396167440193,0.0005714374119839439,0.08295798482922713,0.1763085624970236,0.021796286501173944,0.0037283023378251773,0.029559121317318623,0.0017879854247304851,0.0007732026457090036,-0.00015149742063496266,0.0008775401966155803,-0.0007419673948127148,0.0012018116302104506,-7.21607849706722e-05,0.0007105986885986747,0.0,0.00011791714236730149,0.00022470917147874504,-0.0002189905738791762,-8.247006511606117e-05,-0.00041349719973529805,-0.00016559123883396097,-0.000424510590174788,-0.00018757905526630098,0.0006725790766776304,0.0023591610889620303,-0.025973364501061146,0.0,-0.00013780999632775751,0.0,0.0023153877396349626,0.004862171392692415,ST1022
0.04177386993102877,0.043408476226157254,0.027848829193321375,0.014597203114470292,0.0007963290326545282,0.07415215321584641,0.2385428941671582,0.011211067324989952,0.0006071199302172662,0.020532194253220847,0.005047550215493441,0.0008082885177581661,0.0005719234063575016,0.012176944999770569,0.0002587772425109678,0.0015042440391574137,0.0007721881886991573,0.0001062540104202632,0.0,0.0017495091966075592,-0.0004370549077039669,0.000579768478054639,0.00015301781285498507,-0.0005110674177135389,-0.0003718194290749993,-2.0746706348886222e-05,7.335894053922543e-05,0.004689067088932551,-0.009367925666759858,0.00467365288948052,-0.00017422898925145298,-7.264842384410971e-05,5.07225441271373e-05,-0.003880062271498211,0.0005666999397835174,ST1023
0.04712969492944707,0.049423082795642184,0.026100798990188263,0.015304608408078684,0.0012050754225002634,0.0872714905912086,-0.018471901682726822,0.041223744793534106,0.008414406881548032,0.05007223755335188,0.001006342501472914,0.00042757245267049736,0.002885793359759281,0.0012923197723866743,0.00029269892013634525,0.0004881232362664366,-9.071078588483388e-05,0.0004681150296791523,0.0,0.001400181530496867,0.0008437628813105219,0.0,0.0005732368627360787,0.000926873776204121,-0.00017746873783332557,0.00014668584484961444,0.0003227605574852375,0.0013260078457175816,0.002750879225736475,0.008119191558755304,-0.000709818665731376,-0.00010402171965385227,0.0,0.0017767442345106561,0.0034004677665944224,ST1024
0.04177386993102877,0.043408476226157254,0.022552424436984096,0.00782773632683216,-0.007050406030146658,0.07699820609889271,0.1721614214091648,0.0027293092067022916,0.0012387957406989481,0.013193684037027554,-0.009618670951893173,0.0023579619443412077,-0.0008124941474157392,-0.0009182476268303405,-7.832330789805185e-07,0.0004455503095680324,-0.00035171552980346667,0.00033165949779376914,0.00015938113970912393,0.0025639024715357565,-2.3328541290049385e-05,0.0005036599178272614,-0.00030926867834634667,-0.0016602360020696008,0.00011762794798790227,5.035212105593999e-05,0.00012043043576603806,-0.0004510890847619545,0.0030279944625590865,0.00804476148028492,0.0,-0.00043834428079323373,-0.0005404819532787223,0.0007806403210824951,0.0026283583993527786,ST1025
0.041366582132191916,0.043408476226157254,0.017875060399850682,0.008219855260788826,0.0029565387432188748,-0.04425754482558606,0.14111739709833415,0.002835627285294697,0.0008035279359719058,0.01576701071935989,0.00198151582334761,-0.0023128057403578785,0.0025850579851739936,-0.005132089486386666,-0.0005524133350805694,2.8233461424151145e-05,-0.0004904325414062565,-0.00030161781408786327,1.4911532137947119e-05,0.002569650446440852,0.0003683429933890471,-0.0005473537602501728,-0.00030397571604860805,0.0,0.0006533176118473311,0.0008412427793522016,-0.00025954142879946313,-0.0004021808333323349,-0.006885636696483914,0.1203194215558864,0.008050712560485769,-0.00013780999632775751,0.0012936512886382483,-5.983317893422102e-05,-0.000458997642259989,ST1026
0.041366582132191916,0.043408476226157254,0.022945956507767287,0.008845693894632283,-0.0069008068545957655,0.075798608630558,0.17407198621751171,-0.004759894612677902,0.0014402084086852093,0.023428650045038493,0.006425090999760486,0.0021944707015696266,0.0006261295092438183,-0.0011435489548635815,-0.0008600745843427324,0.0005470338833401503,-0.00034210857000220156,0.0002287219647243493,0.0,0.001857855989383964,0.0001421344998130312,3.872487911531598e-05,-0.00011870971522929062,-0.0015829967303542661,9.777997424217366e-05,0.0010352534795989097,-0.0030859791380104186,-0.00017216995702958165,0.002541880641988276,0.0082765988439843,0.0,0.0008619376174377277,0.0017450496611487788,0.000757967551109578,0.002813782877430809,ST1027
0.04177386993102877,0.043408476226157254,0.02247619885127457,0.007854968055274587,-0.006128893873832069,0.07467953400313641,0.19933975093489856,0.01821434350307486,0.0040657597414818164,0.02836961002938309,-0.005884098039688472,-0.005907692420258349,-0.0002188987574816902,-0.002769162081297871,0.000272020254894437,-0.00029348344327367074,0.00010962525310513792,0.00021642067778180542,3.443749244763246e-05,0.001239294871807501,0.00029010085294295786,-0.0001288616273366809,-0.0011605526399136549,0.0011136647700350864,0.0001910813924613604,-0.0001086677288291462,0.00018981728300996415,0.00024213265815634555,0.0029782046288728352,0.008120080941250224,0.0,-7.264842384410971e-05,-4.883080361545369e-05,0.0007899080548133617,0.00219624848510532,ST1028
0.04177386993102877,0.043408476226157254,-0.08873109946822857,0.010528964564039699,0.0016998578718842431,0.08011582118697702,0.22300981332288722,0.00782578965100507,0.0021699120642315463,0.013291670329476769,0.000494161338125035,-7.650047222326509e-05,0.000950440010568886,0.008096331161683096,-0.00014037913446016074,-0.0006660585740877699,0.00047969582465201354,0.001409213220335227,-0.00021453777530128026,0.0004680339660729247,4.5385154416529876e-05,6.492863230722119e-05,-7.265332835497281e-06,0.0004475883722619897,-0.0005350353176451545,-0.0002754124149179143,0.0,-0.0004389685913428355,0.002537545862870194,0.011773524862645653,0.0,-7.264842384410971e-05,0.0,0.002322446900481091,-0.0023016793825131584,ST1029
0.04177386993102877,0.043408476226157254,0.028580095291896424,0.008516838150563389,0.0008959611050696869,0.07415215321584641,0.22880333327140676,0.010284886702851371,0.0011089066203236514,0.0212498601253109,0.005650429864667866,0.0014535214948626883,0.00026502453734539197,0.012285668050620426,0.0004913810542209468,0.0002785108525232949,0.0009197353024944803,0.0002493898784455697,0.0,0.001472932515182252,0.00034052028366967735,2.5535844876164752e-05,0.00020550688440607034,-0.00031534275601630943,0.0009982952206915646,-0.0002253225062534518,0.00010252225028851198,0.005214249890718299,-0.009367925666759858,0.0052401730171185365,-0.00017422898925145298,-7.264842384410971e-05,5.07225441271373e-05,-0.003880062271498211,0.0007811686658641868,ST1030
0.04197580031111692,0.043408476226157254,0.0319400201614568,0.007937665714378475,-0.0028291426879735655,0.09433145784154263,0.0980114566071904,0.003698630546342693,4.619964038272291e-05,0.013181200288624167,0.006711651587013727,0.0014399282313862824,0.0005683997958492686,-0.001430570714489645,-0.000312281303441357,-0.00025512580497074613,0.00044285079556362377,-0.0002556809868627163,0.0,0.0016665270264480058,0.00023776542206216188,0.00017760407554076244,0.0002572123732011877,-0.0011811189209077816,0.00043974862158999405,-0.0013378838264832297,-0.000478665325956228,0.0010744759353947333,0.002513305383794139,0.0038139263984469612,0.0,0.004596080471272217,0.00027897380894541425,0.0016836688084013083,0.003561708252316942,ST1031
0.04177386993102877,0.043408476226157254,0.02275522996107227,0.008253865424493577,-0.006125541977558597,0.07583026478932492,0.17151877408768276,0.016860913195642292,0.0015732452531533104,0.02293924478999363,0.00157650579022345,0.001707903370783904,-0.0010718046307499637,-0.0012412789716276745,0.0005731782079311646,0.0005868746091214491,-0.00014407529051111928,0.0005342831529377564,-9.864714962965129e-05,0.00222212217625331,2.660458695261961e-05,-0.00022637502675238502,0.0003712539742848928,0.0015121482788324743,5.075803795602341e-05,0.000322672598018173,0.0006814371282825542,-0.0004980516851087691,0.0031069238476923032,0.008150919626066348,0.0,-0.00012260750913273378,-0.00013711323425209937,0.0008402168477418381,0.0025752279955460994,ST1032
0.04177386993102877,0.043408476226157254,0.022280636657049484,0.008289019540507142,0.0023010356382278502,0.07584002866864123,0.2019385155998042,0.019721543123458658,0.0009090077341629476,0.024082337922331873,0.0032867980636894344,0.001664231312817713,0.0015414037467489585,-0.0034031086829703046,0.00028497795369388185,-0.0005362542898175989,4.034566790434821e-05,-9.168687260040296e-05,0.0,0.0007371909288996488,5.895511658368506e-05,-0.00012614319477982638,0.00017150605938204882,0.0006266422903777203,-0.0017541082193617496,-0.0006239115574455314,6.795746757599035e-05,0.0017723650621231045,0.002987175218316207,0.008318924024324747,0.0,-7.264842384410971e-05,0.0,0.001022380142503576,0.00393504853403131,ST1033
-0.00653856518093636,-0.0036954285002074737,0.0038834014283957805,0.005889566400476703,0.0071593203699740204,0.002314207292674486,0.07156698697470162,-0.004228734106674004,0.0036374167555465646,-0.0031343302799917913,0.007540130051714523,0.0001673822488460723,0.0002758645811193157,-0.003915167528888631,-0.00023216680711164752,-4.1091422985436746e-05,0.005058757257375138,-0.000310491085003687,-0.0001758099705069117,-3.265101302498988e-06,0.0002672012648138635,0.0004534315336658954,-4.872290160833247e-05,0.0006842761555931221,0.00036117006267995016,0.0003543519482923075,-0.0006498742679771054,-0.00034639727154479503,0.0005283994918129123,0.0002481282147191874,-0.005306854555378398,0.006651886676583288,0.012415994443655251,8.69403027470552e-05,0.0008884582288176073,ST1034
0.04177386993102877,0.043408476226157254,0.030499327369087604,0.01190257461791194,0.004509889621653862,0.10701311680028021,0.07140503200067634,0.01623903248946234,0.0057156128313571065,0.017792332634393514,0.003980183174166109,0.0005362774893607824,0.004249493227167514,0.0065383125006951625,0.00012580815668529905,-0.0008289452036183234,0.00048452058929826514,-0.0002819852109782387,0.00013720629785667955,0.003023413623450365,-0.00037914001862788914,0.00017752040369199972,9.780237723831771e-05,0.000748476148442542,6.469980390919515e-05,0.0012499020504386812,0.0001504115355261424,-0.0020008496577186338,0.0018415951024779382,0.0022149507336443374,0.0,-0.00017667182087198146,0.0,0.0012347347807693118,-0.00027573859152255835,ST1035
0.04177386993102877,0.043408476226157254,0.02138149908604759,0.00802622120079653,0.002049582279718712,0.08002020551293638,0.18555866979581112,0.007635274496775664,0.003434502184963409,0.014176791678239008,0.006850573771756493,0.0019212652231120676,0.0006300628636738101,-0.002649198854267913,-0.0018208463173229803,-0.0007124453490770944,-0.0004590703311869343,0.0005574196653366235,0.00014744751057075087,0.001589231292637811,-0.0005462070617150912,-0.00043175967698224125,0.0008920855565973642,-0.0006122595152803233,0.0003387183131098658,0.0003399452540294531,-0.001908611657228454,-4.722723149866084e-05,0.0028884723879485474,0.009117683146534116,0.0,-0.0002404845601386036,-0.00031143234830815646,0.0005450291466785066,-0.004213287082341823,ST1036
0.041366582132191916,0.043408476226157254,0.02353105364323109,0.009955910171953053,-0.003762248255089573,0.07616303619606829,0.15433329337221585,-0.004342635022422854,0.0014936874028124915,0.023329964529538783,0.008708167741236724,0.0018497142625730303,0.0008032630030509853,-0.00012952728460620728,0.002125963430586485,0.00026401553380985216,-0.0003441517340050422,0.0003893851015403041,9.107886317486088e-05,0.002482794026838036,-0.0003351016952863429,-0.0007197598655806553,0.0001229795707951443,-0.0014032675945037996,-0.0002285118518473219,0.0007443516784952526,0.0017487574946435168,0.0002636254283275478,0.00231228592638792,0.008084894817793826,0.0,0.0017300616243452662,0.0011697485930232485,0.000757967551109578,0.002684150971522917,ST1037
0.04177386993102877,0.043408476226157254,0.022548346872758144,0.0055816705589106595,0.0019923570028632814,0.07481770307573092,0.20606438386085657,0.020670219679163045,0.0033836436126961824,0.03076846098049896,-0.001863435885403268,-0.0016694626108749177,0.00038708316951662413,0.012981738415617354,-0.00014407822756051387,-4.147258321582208e-05,2.37009763800528e-05,7.484448214399964e-06,7.567947161617461e-05,0.0009806011339708032,0.00031132316190037967,-0.00035419482146657315,-0.0002477002137409867,0.0004062376594540754,0.0016502481477395324,-0.00018226237065613378,-4.9331103393299916e-05,0.002263924518249293,0.0025938318767740865,0.008171261839264561,0.0,-7.264842384410971e-05,-2.8307307326701606e-05,0.0009739336426242423,0.0023941699989877435,ST1038
0.041366582132191916,0.04560642054991405,0.017974364062030432,0.0052614332426264895,0.0023685353817033085,-0.05840718614533133,0.1768129274969213,0.013672172882834246,-0.0005411865623333789,0.016274366820525504,0.0007259187973362921,-0.0033300608211261976,0.0011787855271992937,-0.0057117625732428165,0.0029472575612026976,0.00016646692569787842,-0.0019132330018558003,3.1557210604073815e-05,-6.433631991054067e-05,-0.00010911302215224274,-0.00020250385569659473,-6.144544297023763e-05,-3.4505731885775044e-05,-0.0001972318524190472,0.0002229054958490371,0.00010133279679382329,0.0008403594867393465,0.0005370974679729124,0.003229401898944939,0.11867980718400288,0.00485841296811955,-0.00013780999632775751,0.00184797921783237,0.00016586572816398404,0.006288806636343564,ST1039
